time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/clip_range,train/explained_variance,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
872,1632256,70.565,596.41,1871,797,0.2,0.29407840967178345,0.7705588936805725,0.0018665902,0.03037109375,7960,0.0003,-0.0018079058198054554,-0.07738007988082245,1.5202353562694042
872,1634304,69.306,586.25,1872,798,0.2,0.554213136434555,0.17251232266426086,0.0057671056,0.03515625,7970,0.0003,-0.0011104556964710356,-0.08125058386358433,0.6021528935059905
873,1636352,68.023,575.94,1873,799,0.2,0.42988938093185425,0.31930023431777954,0.0042974628,0.02939453125,7980,0.0003,6.03494409006089e-05,-0.07758753979578614,1.4514879141934216
874,1638400,66.113,560.44,1874,800,0.2,0.44490957260131836,0.4883018434047699,0.0041352417,0.029296875,7990,0.0003,-0.0002463485703628976,-0.0802320411952678,1.26149721769616
874,1640448,67.44699999999999,571.26,1875,801,0.2,0.5390002429485321,0.5533922910690308,0.010239288,0.044775390625,8000,0.0003,-9.445152754778973e-05,-0.08826154691632837,1.1164747266564519
875,1642496,64.70599999999999,549.16,1876,802,0.2,0.2837356925010681,0.8427338600158691,0.018581875,0.05517578125,8010,0.0003,-0.00555343605010421,-0.11285787847591564,2.1975816471502183
876,1644544,66.30099999999999,562.05,1877,803,0.2,-0.030911803245544434,1.0816510915756226,0.007882022,0.034619140625,8020,0.0003,-3.183186345268041e-05,-0.0759512284945231,1.5541626582853496
876,1646592,67.21300000000001,569.55,1878,804,0.2,0.010735392570495605,1.4794316291809082,0.012857751,0.053564453125,8030,0.0003,-0.0009714687745145057,-0.08457810175605118,1.0691811574157328
877,1648640,67.025,568.03,1878,805,0.2,0.39556217193603516,0.45566990971565247,0.0054047527,0.031884765625,8040,0.0003,-0.0008285178126243408,-0.0869152280385606,1.778085261862725
878,1650688,68.164,577.26,1879,806,0.2,0.6362521350383759,0.19684860110282898,0.004722352,0.03466796875,8050,0.0003,-0.0006623679437325336,-0.07704016520874575,0.9719721583183855
878,1652736,69.368,587.05,1880,807,0.2,0.16161036491394043,1.0968655347824097,0.0030330867,0.03447265625,8060,0.0003,-0.002451613276571152,-0.07882137147244066,1.5828122163191438
879,1654784,69.774,590.3,1881,808,0.2,0.24740535020828247,0.16050133109092712,0.0049436325,0.031396484375,8070,0.0003,-0.0028723722614813598,-0.07647080709575675,1.778676687926054
880,1656832,67.175,569.35,1882,809,0.2,0.47773897647857666,0.18655124306678772,0.005776271,0.039306640625,8080,0.0003,-8.782853983575478e-05,-0.08336580621544272,1.1599875099956989
880,1658880,68.81,582.55,1883,810,0.2,0.48842984437942505,0.6724560856819153,0.0045895013,0.032470703125,8090,0.0003,0.002195619278063532,-0.07954882453195751,1.36864511994645
881,1660928,69.99600000000001,592.07,1884,811,0.2,0.26081645488739014,0.0848618894815445,0.008789492,0.036376953125,8100,0.0003,0.004491141619655537,-0.06716184804681688,0.39145456422120334
882,1662976,71.383,603.24,1885,812,0.2,0.34492868185043335,0.6464354991912842,0.005655351,0.03388671875,8110,0.0003,-0.0031886672484688463,-0.0838056608918123,1.6034170149825513
882,1665024,73.16999999999999,617.6,1886,813,0.2,-0.005946159362792969,0.14107643067836761,0.006366186,0.037890625,8120,0.0003,-0.00020021352902404032,-0.07664072209736332,1.0826521215494722
883,1667072,74.59100000000001,629.02,1886,814,0.2,0.30194002389907837,0.9497698545455933,0.0028588753,0.03125,8130,0.0003,0.0022231963434023783,-0.07476342012523673,1.601820821594447
884,1669120,75.531,636.62,1887,815,0.2,0.004999279975891113,1.2227833271026611,0.00592053,0.031298828125,8140,0.0003,0.00048505761224078016,-0.07655684761703015,0.9912915724329651
884,1671168,76.552,644.94,1888,816,0.2,0.2305988073348999,0.18518581986427307,0.0049303444,0.030224609375,8150,0.0003,-0.00022542514925589786,-0.059238593571353707,0.3878563616424799
885,1673216,79.487,668.62,1889,817,0.2,0.21079862117767334,0.21263210475444794,0.0051985877,0.03134765625,8160,0.0003,0.00041462134759058246,-0.06849839803762733,1.447728227218613
886,1675264,77.528,652.9,1890,818,0.2,0.08313560485839844,0.4397461414337158,0.0032165188,0.0294921875,8170,0.0003,-0.0004928781716444063,-0.0633009708893951,0.8633242123294622
886,1677312,76.21300000000001,642.27,1891,819,0.2,0.3930521011352539,0.4558764100074768,0.004457509,0.034765625,8180,0.0003,-0.0009085465906537137,-0.06870172073831782,1.3500073321629316
887,1679360,76.8,646.97,1892,820,0.2,0.3556253910064697,0.8012104034423828,0.0067523713,0.031884765625,8190,0.0003,0.001350467988231685,-0.0710674321569968,1.3917283819057047
888,1681408,79.831,671.52,1893,821,0.2,0.13504254817962646,0.10369720309972763,0.003396472,0.027685546875,8200,0.0003,0.0005634985594952013,-0.06279612252255902,0.9174556558020412
888,1683456,80.374,675.96,1894,822,0.2,0.1269116997718811,0.7192168831825256,0.0025264453,0.033447265625,8210,0.0003,-0.002620360774017172,-0.05776010768022388,1.0962686846032739
889,1685504,71.407,603.57,1894,823,0.2,0.35206109285354614,1.3453044891357422,0.010128282,0.037548828125,8220,0.0003,-0.002214539548003813,-0.06348402398580219,1.3705591786187141
890,1687552,69.42299999999999,587.51,1895,824,0.2,-0.027682065963745117,0.4058484435081482,0.0075558107,0.0279296875,8230,0.0003,-0.0030458999193797355,-0.07349968635244294,2.29965262953192
890,1689600,69.563,588.73,1896,825,0.2,0.1606353521347046,0.14064784348011017,0.0035736249,0.03251953125,8240,0.0003,0.0002346123284951318,-0.07569068226730451,1.3059795718174427
891,1691648,68.64200000000001,581.14,1897,826,0.2,0.8615717887878418,0.10262822359800339,0.0042233295,0.0322265625,8250,0.0003,0.0025302071808255278,-0.06657174049178138,0.32726718750782313
892,1693696,68.572,580.53,1898,827,0.2,0.19953155517578125,0.4461154639720917,0.0051437933,0.02978515625,8260,0.0003,-0.0035983783040137497,-0.07011835894663818,1.416018131468445
892,1695744,71.29799999999999,602.48,1899,828,0.2,0.29458028078079224,0.7967586517333984,0.003050567,0.02275390625,8270,0.0003,-0.00023489763771067373,-0.06314065430196933,0.9318107568193227
893,1697792,72.20700000000001,609.86,1900,829,0.2,0.458432137966156,0.5695849657058716,0.0036797416,0.033984375,8280,0.0003,-0.00010225098885712214,-0.07565677050733939,0.9265148465521633
894,1699840,72.072,608.78,1901,830,0.2,0.19411110877990723,1.0717350244522095,0.004820346,0.034521484375,8290,0.0003,-0.0015751825296320022,-0.07222394889686257,1.7436896621249616
894,1701888,73.169,617.68,1902,831,0.2,0.11011797189712524,0.9069054126739502,0.011179206,0.034716796875,8300,0.0003,0.0010715667754993773,-0.07909205834148451,1.4121054268907756
895,1703936,74.563,628.92,1902,832,0.2,0.33129453659057617,0.8066016435623169,0.007229511,0.032958984375,8310,0.0003,0.0014529959931678603,-0.08775849072262645,1.5453354263678194
896,1705984,73.90100000000001,623.56,1903,833,0.2,0.35099470615386963,0.6641542911529541,0.009208292,0.043115234375,8320,0.0003,0.008383366604539333,-0.07244623986189254,0.7589322933694348
896,1708032,74.828,631.03,1904,834,0.2,0.387292742729187,0.16960115730762482,0.004737319,0.0296875,8330,0.0003,0.0012989175000257091,-0.07725774882710539,0.9637886276468635
897,1710080,73.99900000000001,624.45,1905,835,0.2,0.7157965898513794,0.15122154355049133,0.006304648,0.030224609375,8340,0.0003,0.0013710421830182896,-0.06898839402711018,0.445967536745593
898,1712128,72.371,611.32,1906,836,0.2,0.35640907287597656,0.44012728333473206,0.011040995,0.049072265625,8350,0.0003,-0.001140475380816497,-0.09258105880580843,1.3309483218938112
898,1714176,73.307,618.88,1907,837,0.2,0.29643821716308594,0.8695181608200073,0.003423728,0.03740234375,8360,0.0003,-0.0014332477272546384,-0.08580887035932391,1.87262178696692
899,1716224,72.877,615.48,1908,838,0.2,-0.17956507205963135,0.5135552883148193,0.034325972,0.0537109375,8370,0.0003,0.0007215459954750258,-0.07936320601729677,0.7459064865019173
900,1718272,74.19800000000001,626.17,1908,839,0.2,0.19736814498901367,1.0156763792037964,0.003617499,0.04033203125,8380,0.0003,-0.0019065942338784224,-0.10567695467034355,1.853611058741808
900,1720320,70.63,597.33,1909,840,0.2,0.16315793991088867,0.24654874205589294,0.007809948,0.044970703125,8390,0.0003,0.0017769904297892936,-0.10141621462535114,1.3624900738708674
901,1722368,73.455,620.18,1910,841,0.2,-0.19808733463287354,0.7498593926429749,0.009081025,0.050048828125,8400,0.0003,-0.001729075823095627,-0.09722505146637558,1.4498670196626335
902,1724416,74.15500000000002,625.83,1911,842,0.2,-0.12972283363342285,0.8082545399665833,0.004874862,0.041748046875,8410,0.0003,0.00020942193077644333,-0.08678663658211008,1.1138524760957806
902,1726464,73.44300000000001,620.06,1912,843,0.2,-0.003506302833557129,0.10801135003566742,0.005958319,0.040771484375,8420,0.0003,0.00021571100151049905,-0.0837508084368892,0.46047883431892844
903,1728512,74.127,625.64,1912,844,0.2,0.48837000131607056,0.19977229833602905,0.0055374256,0.03857421875,8430,0.0003,-0.00233187850608374,-0.09714910307666287,1.080089358263649
904,1730560,76.94900000000001,648.46,1913,845,0.2,0.34689295291900635,0.07049813866615295,0.0051241945,0.03798828125,8440,0.0003,0.0010578404151601716,-0.09462807109812274,0.9740697917994112
904,1732608,73.93,624.12,1914,846,0.2,0.278672993183136,0.7988355755805969,0.016622653,0.04794921875,8450,0.0003,0.0019016838152310811,-0.08505781447747722,0.4776150049874559
905,1734656,71.71,606.15,1915,847,0.2,0.2666005492210388,1.4641408920288086,0.005482628,0.0384765625,8460,0.0003,-0.0007386501682049129,-0.10997392126591876,2.1780975664034488
906,1736704,72.63300000000001,613.58,1916,848,0.2,0.2514714002609253,0.7916775941848755,0.011740638,0.048974609375,8470,0.0003,0.0002847005482180975,-0.10944297614041716,1.4282993500120937
906,1738752,72.63300000000001,613.58,1917,849,0.2,0.5434666872024536,0.19405022263526917,0.009191599,0.048681640625,8480,0.0003,0.00046725413849344475,-0.09205963960848748,0.30388702515047045
907,1740800,76.431,644.27,1917,850,0.2,-0.4395897388458252,0.06591425091028214,0.007653611,0.054296875,8490,0.0003,0.003051422440330498,-0.09672938449075445,0.26286088104825467
908,1742848,78.24900000000001,658.94,1918,851,0.2,0.2636725902557373,0.5777879953384399,0.0038079913,0.04150390625,8500,0.0003,-0.0011241696724027862,-0.11162670684279874,1.1168681794777513
908,1744896,80.32600000000001,675.75,1919,852,0.2,0.463009774684906,0.19719864428043365,0.0035439264,0.03818359375,8510,0.0003,0.0010417895464343019,-0.0920819817460142,0.4031440294813365
909,1746944,76.708,646.5,1920,853,0.2,0.7258594334125519,0.07138945162296295,0.0061438046,0.04716796875,8520,0.0003,-0.0011625711216765922,-0.10008144755847752,0.2767239967593923
910,1748992,75.991,640.68,1921,854,0.2,0.10802197456359863,1.1201130151748657,0.004166871,0.037109375,8530,0.0003,-0.0021551013582211454,-0.1092559459269978,2.287660363782197
910,1751040,77.031,649.1,1922,855,0.2,0.23247629404067993,0.5833168625831604,0.007948971,0.041845703125,8540,0.0003,-0.0003821050937403925,-0.09988719385582953,1.4756103890482337
911,1753088,77.368,651.93,1922,856,0.2,0.5918152928352356,0.49833905696868896,0.0049973726,0.038720703125,8550,0.0003,-0.00029700109735131264,-0.11623445729492232,1.7488304533995689
912,1755136,77.229,650.72,1923,857,0.2,0.22288310527801514,0.7150038480758667,0.0038708358,0.029248046875,8560,0.0003,-0.00024107900171657092,-0.10422459783731028,1.6464883179403842
913,1757184,79.48600000000002,668.97,1924,858,0.2,0.25854218006134033,0.2250312864780426,0.0066072997,0.04228515625,8570,0.0003,-9.930502783390693e-05,-0.08624628555262462,1.2981233049649745
913,1759232,79.745,671.2,1925,859,0.2,0.4476028084754944,0.3244297504425049,0.006823927,0.044677734375,8580,0.0003,0.00021799508249387145,-0.08390544070862234,0.7327225297456608
914,1761280,76.029,641.24,1925,860,0.2,0.14799362421035767,0.8052740693092346,0.008899541,0.04287109375,8590,0.0003,-0.0017256191371416208,-0.09293871590052731,1.0791918440721928
915,1763328,77.29899999999999,651.51,1926,861,0.2,0.35757607221603394,0.7115648984909058,0.005441202,0.035546875,8600,0.0003,0.0008216992413508706,-0.0988291786867194,1.3035120961256326
915,1765376,75.332,635.53,1927,862,0.2,0.6915929615497589,0.1808784306049347,0.0081962,0.0341796875,8610,0.0003,0.0006530828221002593,-0.09011157453060151,0.7869416562840342
916,1767424,71.746,606.51,1928,863,0.2,0.005499899387359619,1.8498504161834717,0.010255349,0.03916015625,8620,0.0003,-0.004319534613387077,-0.10771254961146041,2.735737318918109
917,1769472,70.876,599.43,1929,864,0.2,0.2212764024734497,0.8846017122268677,0.014014233,0.04736328125,8630,0.0003,0.0006550619968038518,-0.09768487934488804,2.055146566592157
917,1771520,71.557,604.89,1929,865,0.2,0.2941438555717468,0.9318923950195312,0.017999325,0.0427734375,8640,0.0003,-0.00022419629312935284,-0.10828577087959275,2.128810875490308
918,1773568,71.455,604.05,1930,866,0.2,0.159382164478302,0.5558021664619446,0.007490309,0.039599609375,8650,0.0003,0.00017862031018012203,-0.08038306696107611,1.2141729791648685
919,1775616,71.19900000000001,602.03,1931,867,0.2,0.43931442499160767,0.9067277312278748,0.006244149,0.03408203125,8660,0.0003,-0.0014557623406290076,-0.09838707235176117,1.30570826837793
1162,1777664,71.19900000000001,602.03,1529,868,0.2,0.16570711135864258,0.6852692365646362,0.0040302374,0.03583984375,8670,0.0003,0.0014518739284540062,-0.06931385829957434,0.9843117413576692
1163,1779712,75.839,639.43,1529,869,0.2,0.16367745399475098,0.08452674746513367,0.0045309337,0.03408203125,8680,0.0003,0.001930460394214606,-0.06445183132891544,0.17726329613942654
1164,1781760,76.108,641.58,1530,870,0.2,0.19447314739227295,0.22281496226787567,0.0022494537,0.027685546875,8690,0.0003,0.001818809522956144,-0.07475651694694534,1.157870227424428
1164,1783808,77.86399999999999,655.72,1531,871,0.2,0.21517515182495117,0.1981579065322876,0.007570088,0.03662109375,8700,0.0003,0.0005036029790062458,-0.07619607166270725,0.9031952763907611
1165,1785856,78.001,656.82,1532,872,0.2,0.517431765794754,0.12516558170318604,0.005479192,0.041796875,8710,0.0003,0.0014863284086459316,-0.072182833252009,0.7816453118110076
1166,1787904,78.46399999999998,660.55,1532,873,0.2,0.14976441860198975,0.354204386472702,0.0041321646,0.03662109375,8720,0.0003,0.0017350677859212737,-0.07205674472497776,0.6034044535830617
1167,1789952,78.46399999999998,660.55,1533,874,0.2,0.35353803634643555,0.2566168010234833,0.006714756,0.03701171875,8730,0.0003,0.0002867859133402817,-0.07787743256194517,1.1255574006587268
1167,1792000,80.91,680.24,1534,875,0.2,0.06860929727554321,0.03555731102824211,0.016030882,0.05859375,8740,0.0003,0.002216248493641615,-0.07674735460896046,0.11888502470683307
1169,1794048,79.435,668.37,1534,876,0.2,0.39001595973968506,0.5967851281166077,0.0036232653,0.03681640625,8750,0.0003,0.0013499659427907318,-0.0976470110588707,0.6896314622135833
1170,1796096,78.179,658.24,1535,877,0.2,0.048635661602020264,0.40639179944992065,0.0061981436,0.047607421875,8760,0.0003,-0.0025842272843874525,-0.10985706127248704,1.9719719362445176
1170,1798144,78.07799999999999,657.41,1535,878,0.2,0.0740734338760376,0.10706989467144012,0.010479353,0.04208984375,8770,0.0003,-0.00037571772045339456,-0.09066627769498155,1.5979281182400882
1171,1800192,79.006,664.89,1536,879,0.2,0.10906553268432617,0.16593500971794128,0.0064450465,0.0431640625,8780,0.0003,-0.000896396352618467,-0.08346473659039474,1.1594610958360136
1172,1802240,81.95800000000001,688.74,1537,880,0.2,0.273604154586792,0.48872217535972595,0.005050308,0.032421875,8790,0.0003,-0.00031552156069665217,-0.0845894354279153,0.9562477900879458
1173,1804288,82.49900000000001,693.16,1537,881,0.2,0.40261024236679077,0.30160143971443176,0.0050329566,0.033544921875,8800,0.0003,0.0006405238702427596,-0.08447350945789367,0.8074900836916641
1174,1806336,77.348,651.55,1538,882,0.2,0.49982738494873047,0.21901941299438477,0.0031829337,0.03427734375,8810,0.0003,0.0012338085689407308,-0.08945110879139975,1.1545775798615068
1174,1808384,81.057,681.44,1539,883,0.2,0.36195892095565796,0.8107699155807495,0.0029832115,0.024560546875,8820,0.0003,0.0006154302202048712,-0.0771328259492293,1.226974050560966
1175,1810432,78.46,660.42,1540,884,0.2,-0.13684964179992676,0.24168431758880615,0.004601742,0.03515625,8830,0.0003,0.006680946647247765,-0.07048357431776822,0.7120263687334955
1176,1812480,78.505,660.78,1540,885,0.2,0.25119274854660034,0.691093385219574,0.0047340402,0.035888671875,8840,0.0003,0.0016420835971075575,-0.07574764529708773,1.367694013658911
1176,1814528,79.633,669.9,1541,886,0.2,0.727878212928772,0.06257898360490799,0.009293271,0.045654296875,8850,0.0003,0.004216305656154873,-0.06476202989870217,0.16271549117518588
1177,1816576,79.34,667.51,1542,887,0.2,0.12329429388046265,0.12417297065258026,0.01215158,0.03681640625,8860,0.0003,-0.0027758565374824684,-0.0857933625287842,1.2314500998705626
1178,1818624,81.16,682.2,1543,888,0.2,0.6476704776287079,0.22946733236312866,0.0029019704,0.0236328125,8870,0.0003,0.0009155838699371089,-0.09237691067392007,1.4007842191495001
1179,1820672,81.16,682.2,1544,889,0.2,0.4833109974861145,0.45705726742744446,0.003251131,0.028662109375,8880,0.0003,-0.0020236717784428036,-0.08640950871631503,1.5111476893536746
1179,1822720,82.824,695.6,1544,890,0.2,0.052493274211883545,0.06936919689178467,0.0066918656,0.034375,8890,0.0003,-0.0003102735208813101,-0.05941718523390591,0.26745795167516917
1180,1824768,84.36999999999998,708.09,1545,891,0.2,0.08318406343460083,0.2193414866924286,0.0040611434,0.030419921875,8900,0.0003,2.9745854408247397e-05,-0.06851754077360965,1.1387211098335683
1181,1826816,86.258,723.37,1546,892,0.2,0.5135154128074646,0.07790544629096985,0.002880232,0.032861328125,8910,0.0003,0.0016542484037927352,-0.07171599293942563,0.7268781962338835
1182,1828864,87.708,735.08,1547,893,0.2,0.057897984981536865,0.08539016544818878,0.0042034043,0.03037109375,8920,0.0003,-0.0008375417732167989,-0.062211782453232445,0.5889981145737693
1182,1830912,86.588,726.04,1547,894,0.2,0.22034358978271484,0.1525684893131256,0.0038764798,0.031298828125,8930,0.0003,-0.0007229162991279736,-0.07408599744667299,0.3864283368689939
